filename,emotion,tempo,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,zcr_mean,zcr_std,tonnetz_mean,tonnetz_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,contrast_7_mean,contrast_7_std
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_mop_angry.wav,angry,172.265625,0.045756597,0.03469842,3024.497303528447,2054.9180065242485,2166.242396616432,526.9366578062231,5145.962289663462,2318.4739654571217,0.018530617,0.037742976,0.17696171016483517,0.22805631415163743,0.00016340160497526986,0.15080098022806493,-351.42538,111.10185,42.407265,67.84144,-7.219717,38.864395,15.370232,44.123116,-23.407007,33.790318,-1.1945343,31.720772,7.220377,18.832659,-18.957138,21.975042,-4.5384774,14.100838,1.3208193,11.04059,-16.475529,16.844187,7.7786403,15.136423,-9.549964,13.395766,0.3555736,0.31617022,0.38569102,0.3725903,0.318057,0.35082957,0.323394,0.33588228,0.32080382,0.3338227,0.20974652,0.2748111,0.24516848,0.32348213,0.2985234,0.31191602,0.40594637,0.35257256,0.42629182,0.32398552,0.433539,0.37345132,0.3936675,0.36775532,18.288828533519602,4.813466224946266,22.322325138540233,9.096419473968647,24.161874768617334,9.451857400032983,20.880486751882547,7.895972074977116,21.97713824482057,8.573189895688762,23.39729402329667,7.847199181651382,48.4397886106258,5.9525651635076
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_mouse_angry.wav,angry,92.28515625,0.04378796,0.034728456,3908.4816850793627,2473.435278475744,2170.4542275826025,484.89145370225924,6121.519886363636,2726.2616940279636,0.029358117,0.04557152,0.2763967803030303,0.2762787942154873,0.0011964306592455634,0.14050526387768109,-335.75824,90.159424,10.737129,71.688225,-6.890281,51.84479,11.637515,48.843567,-16.51259,26.678686,-2.7441313,31.203718,1.7146915,12.92953,-18.47471,22.65922,-4.930923,12.115891,-2.1314352,9.166258,-14.248409,16.217682,11.377716,17.69354,-6.2018647,16.526913,0.3648442,0.3411537,0.40966135,0.34191328,0.37386417,0.37703383,0.31741086,0.31178558,0.38733333,0.35909906,0.26227278,0.27802166,0.21780992,0.27119872,0.26063013,0.2745102,0.26739913,0.27742532,0.3490779,0.32857394,0.35135087,0.30439606,0.3231825,0.3117108,19.08945319696687,4.31162015078545,23.189660976021504,8.727709703294838,24.32739021069651,9.772616232109241,20.763994910559255,7.911231881466816,21.322056301071203,7.131460592606501,22.965486987473973,7.317314594158271,48.78372580847474,5.760281082799431
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_nag_angry.wav,angry,95.703125,0.06159811,0.051359538,2910.9717440669274,1609.060470891918,2135.9099601742573,489.97082417749465,4991.27685546875,1948.487116711907,0.020147571,0.039563753,0.1767849392361111,0.17106176101275175,-0.010945783802359216,0.13783929776576095,-313.71884,127.130875,44.749058,47.50968,-25.023998,54.912025,29.56262,43.200764,-18.65212,23.83843,-14.833136,27.600863,-1.2467319,11.071412,-19.763882,23.594372,-1.521582,15.803497,-4.6332483,11.826427,-16.655378,15.035956,9.345528,13.592882,-13.453012,12.170983,0.3340485,0.2998642,0.39203635,0.37657118,0.32953337,0.34491682,0.22206989,0.2615274,0.25711578,0.28403044,0.3008388,0.31888694,0.24448346,0.29078537,0.22813877,0.23132712,0.25959194,0.2635793,0.28669837,0.3116335,0.33767217,0.33737555,0.3144793,0.3275002,17.021537808908484,6.444424061182054,22.87435101598112,7.381743716641687,23.911247018435162,7.045260429336154,20.7986964992535,6.839699235014832,20.808767545358947,6.6367487181053635,24.75131792189975,6.751333912163191,48.10941527757974,5.484981711107639
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_name_angry.wav,angry,117.45383522727273,0.05412389,0.044479135,3080.6457059053973,2101.402844463655,2029.7599238611685,391.2495586847625,4840.9332275390625,2359.616167193896,0.011944559,0.030502206,0.18662516276041666,0.22469424335185925,-0.0008317465460151637,0.17350480530681464,-333.35815,91.38397,33.64406,71.22182,-15.918,36.884205,26.900208,52.26127,-14.421063,30.112843,-16.145674,34.419685,4.9346557,19.887777,-27.0399,21.744688,-8.504802,13.653496,-9.005525,11.452087,-19.42842,13.662123,12.007942,15.9743595,-14.579164,15.397671,0.26816002,0.2575977,0.28611428,0.3061777,0.21158987,0.27044195,0.23150821,0.3147472,0.31377682,0.3459116,0.2420333,0.2767509,0.28143442,0.33575812,0.2918721,0.3161478,0.22466856,0.29258084,0.231468,0.270352,0.31275007,0.31258345,0.35758343,0.37588826,19.590212641062852,6.41777626046874,25.11441712808327,7.92122583431237,26.300069310406013,7.909336637245456,21.505736221094818,7.756366643506927,24.177991620253522,7.710428237089504,26.430810040841056,7.762087952905521,47.94261698714635,5.032268470399801
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_near_angry.wav,angry,129.19921875,0.03869927,0.028473618,2996.0169035893896,1897.684496620149,2238.109275873665,494.2871479595123,5036.6896195845175,2445.8616229916292,0.01918618,0.038957637,0.16986083984375,0.20216542869062584,0.005918985537358271,0.14226789844475723,-355.6678,107.544075,46.815796,67.9666,-0.48536474,36.68926,20.794386,48.052696,-15.586864,25.792278,-1.9936433,29.255821,-0.18277575,16.4856,-26.49934,24.989662,-6.0939455,20.436674,-8.4175825,14.202125,-18.690775,14.605928,11.810519,17.8164,-14.0178995,14.9094515,0.26919177,0.3082562,0.28857994,0.30621022,0.25591052,0.30659872,0.22004467,0.26994124,0.34825513,0.37310535,0.22077847,0.24031222,0.24559933,0.3116118,0.28825098,0.33353528,0.2822471,0.2975667,0.47436783,0.35889566,0.42089412,0.357223,0.3263912,0.34648776,18.729754325810163,5.7184749264544905,22.09710663264876,8.703489568510891,24.419575362456325,8.968335059895384,18.659731457675925,7.107948435821768,22.125787065144856,7.8135771982182165,23.602254354932537,7.762197639746074,48.709669618290256,6.098513495077294
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_neat_angry.wav,angry,129.19921875,0.040731873,0.028914656,3439.449418479498,2176.7645987313304,2219.777220651836,517.6325603205497,5535.3639066889045,2647.17954775158,0.029183757,0.0478854,0.20799683988764045,0.2300598082229001,-0.007182767841166571,0.1225554501968198,-357.92245,119.27003,30.602152,68.514694,6.5277348,43.154343,28.033903,51.295643,-14.14112,27.633432,-1.4671415,27.447443,3.0773323,16.01152,-17.527136,25.513456,-8.993361,16.370775,-7.26406,11.8146305,-17.915432,13.886819,9.234335,15.880363,-10.161021,15.384546,0.3127009,0.3027285,0.34437245,0.35713577,0.278046,0.30909047,0.2685617,0.31026348,0.23924826,0.28437585,0.28387746,0.32920605,0.33096486,0.32423663,0.39385203,0.33479965,0.41628775,0.3360854,0.38132426,0.36901867,0.2910356,0.27203852,0.304733,0.3173867,18.902214986177093,6.48976461735757,21.314701636352982,9.172175919806818,22.91606431582922,9.495132127309136,18.69588895981646,7.150780214346204,20.825258185998187,7.073791256534552,22.308823112134885,7.038595677915131,48.894130775800335,5.237630451335189
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_nice_angry.wav,angry,123.046875,0.045676704,0.042118385,4099.844862761331,2372.4349570172553,2352.2054745409196,480.73039243021003,6438.427734375,2535.44957318604,0.028656129,0.043086503,0.2762384100274725,0.2698202983723055,0.006154223289033786,0.14830148481402647,-331.5431,111.77251,4.261273,64.74019,-0.42281458,41.93049,10.969253,44.80209,-15.071509,29.61316,-10.702128,30.600079,-0.55272573,11.239769,-18.610155,23.68265,-4.4613495,12.567202,-3.910008,11.932582,-13.827729,13.64492,4.912126,14.724515,-11.743953,15.139492,0.3426772,0.33984023,0.35427177,0.3576667,0.3082547,0.30979383,0.35117775,0.37840497,0.28239644,0.30004415,0.19152512,0.21996234,0.15194397,0.19075425,0.28217885,0.31701896,0.38803706,0.37143394,0.37773573,0.3139372,0.41253293,0.3538693,0.24613895,0.21688157,17.218911296594246,4.5084867928651455,22.38092919221357,8.257523024808323,23.75096144913464,9.022521547055046,19.8481672969849,7.242450137273776,21.555103764742782,7.6023764635047995,22.83845356379818,7.415999635793765,48.84966879916454,5.627686129814453
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_note_angry.wav,angry,92.28515625,0.045889545,0.037781317,3672.7611602749917,2253.2466782950714,2215.6906779510123,472.3874912072636,5815.851773920747,2526.632717211222,0.03072804,0.050223716,0.23824601320876287,0.24321110348768146,-0.012096863858160407,0.1505409725412819,-344.08585,102.81807,13.334761,72.787636,-1.3504578,41.935223,16.736673,44.935753,-18.466005,27.715761,-7.336826,31.844934,0.27410075,12.078487,-18.746931,25.071959,-5.70275,15.410512,-3.5888708,10.014346,-19.098127,13.006047,9.733086,19.237047,-10.169445,13.878128,0.46838158,0.36178008,0.4028164,0.3568557,0.3824805,0.35692024,0.2746158,0.26428843,0.22614257,0.27514502,0.2454146,0.2557178,0.28275138,0.29104152,0.28376016,0.32231048,0.25511864,0.26557326,0.26348892,0.30113614,0.372325,0.30967408,0.49311376,0.34121162,16.425376093505285,4.379333085765478,22.159194702151083,8.447586285651898,23.534452076711382,8.761898768037161,20.9895738481589,7.690511962216139,21.974485958271295,8.45134967097725,23.226110344244546,8.087213336697882,48.8879219022516,4.727581254935806
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_numb_angry.wav,angry,129.19921875,0.065479085,0.051931005,3015.9998290510334,1938.558770963075,2162.3480936893857,450.13972174484405,5117.997675356658,2191.6911496432062,0.013916207,0.032173816,0.17567510190217392,0.21741678565413894,-0.02289884000132834,0.12660482752847754,-306.05576,110.4177,40.76147,64.61488,-11.389371,38.767895,17.738783,47.823963,-16.399342,29.14686,1.4637836,28.719715,6.4161253,15.797856,-24.533195,21.925873,-5.3709126,12.630896,2.5749786,13.949237,-12.879706,16.053322,12.775774,18.509085,-8.295955,13.045097,0.30020738,0.30913156,0.28896567,0.33260867,0.3046712,0.3488063,0.22032975,0.28322646,0.21685162,0.27617827,0.3030214,0.31299052,0.3110474,0.33103427,0.27019832,0.31802264,0.2517236,0.24730597,0.26897842,0.3048916,0.40816298,0.38925698,0.38574284,0.33569247,19.587981195621058,4.418157818709781,22.732367106420362,7.678724677985657,25.199798986268267,7.988806352097691,21.90663827139209,7.380485790437223,23.834857292052412,8.125199978408922,25.436907582387608,7.228017880818817,49.272924593719736,5.910808565196558
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_pad_angry.wav,angry,99.38401442307692,0.06669511,0.05284581,3193.4521106865877,1968.3474348445732,2257.965296047174,467.3859582699367,5483.867938701923,2135.223354143183,0.013149422,0.019901635,0.18447909512362637,0.22294230797168246,-0.0030152860019681104,0.15047565957606115,-295.94376,109.13823,28.482706,65.82249,-13.0447235,48.89024,8.235296,41.930893,-17.364101,26.757286,-6.5754,32.633213,0.63208157,13.083029,-15.147744,23.298595,-8.041137,13.190578,0.3619831,9.29163,-21.692867,15.501034,8.392713,14.348103,-11.477543,15.625215,0.37678364,0.35369974,0.4210504,0.38523367,0.37025803,0.36312905,0.26433447,0.31550694,0.20011927,0.23847565,0.17780402,0.23949139,0.18900836,0.23181586,0.20252039,0.22910488,0.2316124,0.27407277,0.35235125,0.34996647,0.4496293,0.3893065,0.32564378,0.29778984,17.842380300267205,6.4642446227624335,22.18093472085611,7.740258369960466,23.793397721884507,8.03510081292354,21.94577147697713,7.956210435459143,22.634692457733482,7.588313848412385,23.696833173926834,7.417336520915336,49.37147815444737,4.9705368362591305
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_page_angry.wav,angry,107.666015625,0.060160257,0.05562669,3261.7819826701075,1675.0970852392716,2151.871170590874,513.9698665433381,5275.38143382353,2058.0347424300317,0.026850944,0.042549063,0.1930319393382353,0.1795798583798768,-0.0030945792092559456,0.13615654539518465,-319.8728,112.74592,26.431417,59.674305,-12.107143,39.90718,33.680378,49.60717,-19.851007,23.158953,-13.053019,31.68814,0.40250337,12.236026,-21.207644,24.808504,-6.325077,13.6938305,-0.83677626,12.16697,-15.577609,15.631007,11.226247,14.775502,-12.704102,15.231434,0.41452628,0.3281416,0.3254754,0.3014844,0.32640117,0.33250847,0.28734148,0.27588737,0.25766423,0.25763118,0.32620934,0.30825627,0.2688421,0.252512,0.21268131,0.22831777,0.22851215,0.26945865,0.33632866,0.32172284,0.51572967,0.3978469,0.49910355,0.33834752,13.938771857111275,4.630796018534501,20.930157094573236,7.862407438153007,22.70321058744206,8.773760619153984,19.32564699106452,7.351990874183791,21.63265892906944,7.510033828157906,23.638250240793553,7.61696587555958,47.88010054764782,6.109762460570767
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_pain_angry.wav,angry,129.19921875,0.039677784,0.0325926,3312.462581302168,1961.985713927312,2292.965649996904,384.50592156389763,5536.526521381579,2067.2999162196893,0.020807106,0.032905437,0.19867393092105262,0.22395763951919279,-0.003636580902901514,0.14945244249689313,-336.81223,98.10761,32.341568,66.04593,-4.499265,33.80948,27.41959,42.65792,-15.535376,26.623493,-6.659136,29.916262,2.9407864,16.758974,-22.406263,25.468908,-8.21652,17.127064,-11.010734,10.224433,-19.338396,13.72438,7.379728,15.582372,-14.020959,15.606597,0.32544455,0.3168253,0.3388108,0.355701,0.2923807,0.31548038,0.2823057,0.29955366,0.31071,0.3118126,0.2702553,0.31508288,0.26369998,0.2847834,0.2732308,0.3068462,0.34007028,0.31464955,0.4301374,0.3754286,0.38879612,0.32378936,0.3700155,0.35292742,17.552831282422083,5.256149000409473,21.606701049021744,9.26054385652597,24.445752891682677,9.252151796167162,19.678904066851256,7.33397769773363,21.995363841480774,7.98804515603585,23.782503733901983,7.3594882879343855,48.315743306598186,6.832305739271818
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_pass_angry.wav,angry,95.703125,0.04727013,0.037605148,3968.646690132745,2372.8911586036966,2259.638320639764,562.277169805586,6267.494060083763,2564.74060892938,0.03045106,0.04934133,0.2631735260953608,0.2708408484896641,-0.00986080340134855,0.13695434002487233,-326.91528,116.821846,17.750263,70.27465,-8.02768,55.026943,1.809376,38.480446,-12.529128,26.348297,0.20083119,24.894703,2.0558379,10.8536,-11.946155,28.517927,-5.198161,17.317154,0.91327965,12.746146,-16.301588,13.456502,11.035821,16.22947,-7.7624507,15.209723,0.42632708,0.35087982,0.464894,0.37571692,0.39468035,0.34858122,0.26165798,0.26504666,0.23226623,0.22822294,0.28649697,0.33213574,0.22973135,0.2675747,0.26359114,0.29386547,0.25927174,0.2448454,0.36239713,0.36028787,0.37859923,0.28577852,0.37911472,0.32670859,16.491142621463005,3.2569765955075423,20.528730486572943,8.570222205634902,21.504638124507014,9.21194165129171,18.30030524319084,7.3250069167543925,19.601347379609916,6.948047931177842,21.879169968248426,6.390303766953872,49.09900932948148,6.733832856481462
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_pearl_angry.wav,angry,129.19921875,0.05879017,0.043169703,3303.4629367405264,2174.378434907904,2275.617799345358,461.8906707143349,5494.475015361657,2469.003821878735,0.022265002,0.036498547,0.20411253511235955,0.24757642065476862,-0.0012310352302018581,0.13534348010383498,-313.79224,111.61744,39.703026,71.965546,-3.9208093,31.127674,-0.9646186,49.465584,-29.441044,36.173523,-1.3090037,28.43858,-3.0811188,15.104397,-18.70711,22.394875,-8.195193,13.699373,0.65993106,12.037023,-20.389887,19.128113,12.374337,15.617176,-9.162763,15.534546,0.43542254,0.33825004,0.41345322,0.33496836,0.35566545,0.35278577,0.26731697,0.27044058,0.39058453,0.35282466,0.2851286,0.30256373,0.20101206,0.2532706,0.23067777,0.27566206,0.22610788,0.26998976,0.3143243,0.35014197,0.4256564,0.35820088,0.5296947,0.40062365,16.49442560139372,4.603269425801166,21.04432369726815,8.824949513993918,22.414228558392285,8.65333046311269,20.59947831624841,7.104118062861828,21.45373843372456,7.480620936925237,22.489239209414833,6.487265456909545,50.269123744142185,6.353064244135968
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_peg_angry.wav,angry,135.99917763157896,0.045075,0.03306641,3295.2911707070207,2000.6214909913158,2263.1964515978275,531.0693227754947,5571.841501635175,2237.272467002886,0.016528858,0.028411936,0.18783498364825582,0.22236353535732872,-0.009607214097747348,0.14430378847717107,-343.35632,113.25191,31.870607,63.066063,-3.1183615,41.476486,23.871046,54.38112,-18.067932,29.286226,-7.5155582,27.69779,1.7574177,12.648995,-15.74475,25.98956,-7.5323734,14.454562,-4.6264863,11.285922,-15.864478,13.507453,12.5165,17.106056,-13.211413,15.88162,0.35030165,0.30978104,0.34764215,0.36494383,0.2579021,0.3068433,0.30073938,0.32651985,0.2962536,0.31190404,0.2697612,0.3256589,0.24236903,0.27144128,0.24581335,0.28242716,0.39111575,0.3580244,0.517467,0.37666172,0.4072698,0.33668402,0.35400984,0.3504946,17.9958459723072,4.399367146221659,22.487481776261465,8.643935795016343,24.21884502516503,8.926680331111099,20.227767682381995,7.37897693283697,20.744061976353493,7.614475828511333,23.415310807378862,7.884528837377092,47.99580707102543,6.179057501530507
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_perch_angry.wav,angry,172.265625,0.037328478,0.025661433,3453.6215108308425,1964.599012990662,2263.7206835832085,532.0473764022547,5569.361114501953,2425.862366357345,0.027247323,0.03555139,0.21115620930989584,0.21424810746075176,-0.003168305484962964,0.11341634670135511,-353.58072,115.61629,24.963064,82.14619,0.9509468,28.717443,12.343685,45.347214,-17.901625,26.467684,7.2117352,25.909939,2.702543,11.703301,-15.953588,27.940958,-10.537896,16.333195,1.894179,10.806011,-17.772804,18.470104,12.063923,18.192474,-7.2511306,17.373993,0.38014737,0.30817157,0.3763311,0.33269802,0.30471602,0.29959697,0.3252388,0.3253559,0.3353366,0.3311681,0.33257934,0.31659415,0.36907044,0.34376496,0.35224986,0.32184064,0.3589146,0.34820262,0.4211279,0.35104272,0.50179654,0.39065617,0.4265939,0.3343657,16.737836811836605,4.681689182523655,19.30035532643613,9.28207249560934,21.826253493520227,9.335778012591733,18.713300482180003,7.136628439685385,21.156695662035595,6.6146247387334185,21.387486329402254,6.962841775791368,50.60541052328578,5.4778450984773555
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_phone_angry.wav,angry,172.265625,0.05520887,0.048784006,3341.390396927016,2051.153437149219,2323.317887724391,524.2518829031542,5661.58447265625,2419.9128685107053,0.038508415,0.07954534,0.21666234853316327,0.2289026281277896,0.001363235890334951,0.15657532079660327,-329.88086,103.943146,32.646732,62.0891,-8.665186,35.944756,3.2638042,45.084206,-22.195988,27.83399,-8.511759,28.53807,2.57386,13.552163,-21.607216,22.63916,-4.980353,15.836835,5.754572,13.034709,-21.701944,15.834435,8.6734295,21.519173,-10.071739,12.868511,0.42235425,0.36020675,0.32392043,0.3116888,0.30035797,0.34316212,0.24909167,0.28947824,0.23541942,0.2736672,0.30107954,0.33772078,0.30392313,0.3115787,0.2895374,0.3315588,0.29663903,0.33685604,0.30407774,0.34762236,0.29745403,0.29600975,0.37045807,0.33081573,17.800241480080643,4.711984442539426,22.957759862793424,8.619208320431031,24.457767762780197,8.49707638550425,21.718470527496756,8.185335731789072,22.895654574686162,9.081079666122362,23.754315915914773,7.749706881948193,48.84100800792549,6.0300554446754315
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_pick_angry.wav,angry,198.76802884615384,0.043887682,0.038585432,3556.668451266189,1822.540210124405,2330.8409658128453,523.2559385438669,5853.039139308286,2167.319404749139,0.03914102,0.062353298,0.21411955758426968,0.20455983855646498,-0.019919887370147143,0.11988382232445931,-339.07263,129.81752,22.568474,64.224335,-7.910466,41.00711,23.122622,44.021275,-15.837359,24.833742,-9.777048,28.738121,1.3869718,12.422973,-21.513689,30.666302,-3.5350175,14.018888,0.17763731,11.484334,-13.848849,17.220646,16.862175,16.446629,-11.062017,14.695288,0.49220058,0.3549478,0.57006234,0.37034166,0.5210555,0.3589864,0.35104454,0.33286303,0.40318015,0.37211117,0.40977794,0.35727012,0.29044485,0.27762198,0.28435504,0.2596296,0.29639974,0.23794317,0.3465229,0.29917076,0.5462827,0.33807275,0.48354015,0.31552646,15.502637651756565,3.8603063680515834,19.528429561784733,8.760945514129176,21.753596065486096,8.422009333328091,19.228012977389383,7.573120556432493,21.807755639275754,8.256490045466728,23.673600416504986,8.030772948692011,46.958470119505456,4.362424983279207
D:\AI\EmoSpeech\dataset\TESS\YAF_angry\YAF_pike_angry.wav,angry,161.4990234375,0.04229999,0.035111587,3704.9148832200385,1850.4401971897255,2338.6548425926685,495.0146290950376,6034.37774315309,2133.293907114644,0.045244902,0.059877306,0.23384831460674158,0.2048744194919457,0.004435478137739212,0.13906653186502285,-327.41144,116.717384,19.250717,61.513916,-11.503183,39.893627,14.844848,45.282192,-14.249155,21.649021,-8.755122,29.965708,0.8707585,12.234159,-17.194944,27.294197,-8.266195,12.789471,-0.9085689,10.267273,-15.977089,16.950447,13.970372,16.915602,-13.962678,14.642628,0.43205312,0.32870764,0.4434316,0.3351461,0.3931503,0.33000436,0.31440693,0.286134,0.39460403,0.3334879,0.3328949,0.30890438,0.32052243,0.3542235,0.3478927,0.32087246,0.3117904,0.32089165,0.37583476,0.3230827,0.4316882,0.3296597,0.39956585,0.31231517,14.798392819286427,4.410768693664643,20.659289851309666,8.55805495975306,21.990244619853428,8.971951313643393,19.308319336280007,7.494613201168796,20.021429679640356,6.781255474330772,23.39101806589556,8.031704738973058,48.414051653427734,4.7695187949176425
